Symbol,Security,GICS Sector,valid_yahoo_ticker,resolved_name,resolved_exchange,resolved_score,SourceIndex,Sektor
PARAUCO.SN,,,PARAUCO.SN,PARQUE ARAUCO SA,,,MSCI EM Extended,Real Estate
3998.HK,,,3998.HK,BOSIDENG INTERNATIONAL LTD,,,MSCI EM Extended,Consumer Discretionary
360ONE.NS,,,360ONE.NS,360 ONE WAM LTD,,,MSCI EM Extended,Financials
4190.SR,,,4190.SR,JARIR MARKETING,,,MSCI EM Extended,Consumer Discretionary
CDSL.NS,,,CDSL.NS,CENTRAL DEPOSITORY SERVICES (INDIA,,,MSCI EM Extended,Financials
BBAJIOO.MX,,,BBAJIOO.MX,BANCO DEL BAJIO INSTITUCION DE BAN,,,MSCI EM Extended,Financials
PCHEM.KL,,,PCHEM.KL,PETRONAS CHEMICALS GROUP,,,MSCI EM Extended,Materials
8046.TW,,,8046.TW,NAN YA PRINTED CIRCUIT BOARD CORP,,,MSCI EM Extended,Information Technology
1477.TW,,,1477.TW,MAKALOT INDUSTRIAL LTD,,,MSCI EM Extended,Consumer Discretionary
2615.TW,,,2615.TW,WAN HAI LINES LTD,,,MSCI EM Extended,Industrials
OPL.WA,,,OPL.WA,ORANGE POLSKA SA,,,MSCI EM Extended,Communication
2027.TW,,,2027.TW,TA CHEN STAINLESS PIPE LTD,,,MSCI EM Extended,Materials
MOH.AT,,,MOH.AT,MOTOR OIL (HELLAS) CORINTH REFINER,,,MSCI EM Extended,Energy
002653.SZ,,,002653.SZ,HAISCO PHARMACEUTICAL GROUP LTD A,,,MSCI EM Extended,Health Care
600183.SS,,,600183.SS,SHENGYI TECHNOLOGY LTD A,,,MSCI EM Extended,Information Technology
009830.KS,,,009830.KS,HANWHA SOLUTIONS CORP,,,MSCI EM Extended,Materials
APOLLOTYRE.NS,,,APOLLOTYRE.NS,APOLLO TYRES LTD,,,MSCI EM Extended,Consumer Discretionary
TEL.PS,,,TEL.PS,PLDT INC,,,MSCI EM Extended,Communication
LICHSGFIN.NS,,,LICHSGFIN.NS,LIC HOUSING FINANCE LTD,,,MSCI EM Extended,Financials
4250.SR,,,4250.SR,JABAL OMAR DEVELOPMENT,,,MSCI EM Extended,Consumer Discretionary
066970.KS,,,066970.KS,L&F LTD,,,MSCI EM Extended,Industrials
PPB.KL,,,PPB.KL,PPB GROUP,,,MSCI EM Extended,Consumer Staples
IFS,,,IFS,INTERCORP FINANCIAL SERVICES INC,,,MSCI EM Extended,Financials
0392.HK,,,0392.HK,BEIJING ENTERPRISES HOLDINGS LTD,,,MSCI EM Extended,Utilities
BIOCON.NS,,,BIOCON.NS,BIOCON LTD,,,MSCI EM Extended,Health Care
000001.SZ,,,000001.SZ,PING AN BANK LTD A,,,MSCI EM Extended,Financials
6121.TWO,,,6121.TWO,SIMPLO TECHNOLOGY LTD,,,MSCI EM Extended,Information Technology
1020.SR,,,1020.SR,BANK ALJAZIRA,,,MSCI EM Extended,Financials
HINDCOPPER.NS,,,HINDCOPPER.NS,HINDUSTAN COPPER LTD,,,MSCI EM Extended,Materials
NIND.KW,,,NIND.KW,NATIONAL INDUSTRIES GROUP HOLDING,,,MSCI EM Extended,Industrials
CAMS.NS,,,CAMS.NS,COMPUTER AGE MANAGEMENT SERVICES L,,,MSCI EM Extended,Industrials
0586.HK,,,0586.HK,CHINA CONCH VENTURE HOLDINGS LTD,,,MSCI EM Extended,Industrials
1303.SR,,,1303.SR,ELECTRICAL INDUSTRIES,,,MSCI EM Extended,Industrials
078930.KS,,,078930.KS,GS HOLDINGS,,,MSCI EM Extended,Industrials
REDINGTON.NS,,,REDINGTON.NS,REDINGTON LTD,,,MSCI EM Extended,Information Technology
6186.HK,,,6186.HK,CHINA FEIHE LTD,,,MSCI EM Extended,Consumer Staples
CROMPTON.NS,,,CROMPTON.NS,CROMPTON GREAVES CONSUMER ELECTRIC,,,MSCI EM Extended,Consumer Discretionary
MTELEKOM.BD,,,MTELEKOM.BD,MAGYAR TELEKOM,,,MSCI EM Extended,Communication
JOYY,,,JOYY,JOYY ADR INC,,,MSCI EM Extended,Communication
RES.JO,,,RES.JO,RESILIENT PROP LTD,,,MSCI EM Extended,Real Estate
TFG.JO,,,TFG.JO,THE FOSCHINI GROUP LTD,,,MSCI EM Extended,Consumer Discretionary
6855.HK,,,6855.HK,ASCENTAGE PHARMA GROUP INTERNATION,,,MSCI EM Extended,Health Care
INDF.JK,,,INDF.JK,INDOFOOD SUKSES MAKMUR,,,MSCI EM Extended,Consumer Staples
0772.HK,,,0772.HK,CHINA LITERATURE LTD,,,MSCI EM Extended,Communication
2542.TW,,,2542.TW,HIGHWEALTH CONSTRUCTION CORP,,,MSCI EM Extended,Real Estate
1229.TW,,,1229.TW,LIEN HWA INDUSTRIAL HOLDINGS CORP,,,MSCI EM Extended,Consumer Staples
EXIDEIND.NS,,,EXIDEIND.NS,EXIDE INDUSTRIES LTD,,,MSCI EM Extended,Consumer Discretionary
8464.TW,,,8464.TW,NIEN MADE ENTERPRISE LTD,,,MSCI EM Extended,Consumer Discretionary
PAGS,,,PAGS,PAGSEGURO DIGITAL LTD CLASS A,,,MSCI EM Extended,Financials
MANAPPURAM.NS,,,MANAPPURAM.NS,MANAPPURAM FINANCE LTD,,,MSCI EM Extended,Financials
004020.KS,,,004020.KS,HYUNDAI STEEL,,,MSCI EM Extended,Materials
AXIATA.KL,,,AXIATA.KL,AXIATA GROUP,,,MSCI EM Extended,Communication
2610.TW,,,2610.TW,CHINA AIRLINES LTD,,,MSCI EM Extended,Industrials
Q*.MX,,,Q*.MX,QUALITAS CONTROLADORA,,,MSCI EM Extended,Financials
140410.KQ,,,140410.KQ,MEZZION PHARMA LTD,,,MSCI EM Extended,Health Care
1111.SR,,,1111.SR,SAUDI TADAWUL GROUP CO,,,MSCI EM Extended,Financials
CSMG3.SA,,,CSMG3.SA,COMPANHIA DE SANEAMENTO DE MINAS G,,,MSCI EM Extended,Utilities
047050.KS,,,047050.KS,POSCO INTERNATIONAL CORP,,,MSCI EM Extended,Industrials
QL.KL,,,QL.KL,QL RESOURCES,,,MSCI EM Extended,Consumer Staples
EXX.JO,,,EXX.JO,EXXARO RESOURCES LTD,,,MSCI EM Extended,Energy
9995.HK,,,9995.HK,REMEGEN LTD H,,,MSCI EM Extended,Health Care
6805.TW,,,6805.TW,FOSITEK CORP,,,MSCI EM Extended,Information Technology
001040.KS,,,001040.KS,CJ CORP,,,MSCI EM Extended,Industrials
000990.KS,,,000990.KS,DB HITEK LTD,,,MSCI EM Extended,Information Technology
CMPC.SN,,,CMPC.SN,EMPRESAS CMPC SA,,,MSCI EM Extended,Materials
EREGL.E.IS,,,EREGL.E.IS,EREGLI DEMIR VE CELIK FABRIKALARI,,,MSCI EM Extended,Materials
0546.HK,,,0546.HK,FUFENG GROUP LTD,,,MSCI EM Extended,Materials
0177.HK,,,0177.HK,JIANGSU EXPRESSWAY LTD H,,,MSCI EM Extended,Industrials
INKP.JK,,,INKP.JK,INDAH KIAT PULP & PAPER,,,MSCI EM Extended,Materials
GOAU4.SA,,,GOAU4.SA,METALURGICA GERDAU PREF SA,,,MSCI EM Extended,Materials
JFC.PS,,,JFC.PS,JOLLIBEE FOODS CORP,,,MSCI EM Extended,Consumer Discretionary
RA.MX,,,RA.MX,REGIONAL SAB DE CV,,,MSCI EM Extended,Financials
017800.KS,,,017800.KS,HYUNDAI ELEVATOR LTD,,,MSCI EM Extended,Industrials
3330.HK,,,3330.HK,LINGBAO GOLD GROUP LTD H,,,MSCI EM Extended,Materials
005940.KS,,,005940.KS,NH INVESTMENT & SECURITIES LTD,,,MSCI EM Extended,Financials
KIMS.NS,,,KIMS.NS,KRISHNA INSTITUTE OF MEDICAL SCIEN,,,MSCI EM Extended,Health Care
6098.HK,,,6098.HK,COUNTRY GARDEN SERVICES HOLDINGS L,,,MSCI EM Extended,Real Estate
SNT.JO,,,SNT.JO,SANTAM LTD,,,MSCI EM Extended,Financials
ALSEA*.MX,,,ALSEA*.MX,ALSEA DE CV,,,MSCI EM Extended,Consumer Discretionary
AIIL.NS,,,AIIL.NS,AUTHUM INVESTMENT AND INFRASTRUCTU,,,MSCI EM Extended,Financials
0354.HK,,,0354.HK,CHINASOFT INTERNATIONAL LTD,,,MSCI EM Extended,Information Technology
DIALOG.KL,,,DIALOG.KL,DIALOG GROUP,,,MSCI EM Extended,Energy
TIMECOM.KL,,,TIMECOM.KL,TIME DOTCOM,,,MSCI EM Extended,Communication
FROTO.E.IS,,,FROTO.E.IS,FORD OTOMOTIV SANAYI A,,,MSCI EM Extended,Consumer Discretionary
4200.SR,,,4200.SR,ALDREES PETROLEUM AND TRANSPORT SE,,,MSCI EM Extended,Consumer Discretionary
ITAUCL.SN,,,ITAUCL.SN,BANCO ITAU CHILE,,,MSCI EM Extended,Financials
002558.SZ,,,002558.SZ,GIANT NETWORK GROUP LTD A,,,MSCI EM Extended,Communication
DSTKF.E.IS,,,DSTKF.E.IS,DESTEK FINANS FAKTORING,,,MSCI EM Extended,Financials
3380.TW,,,3380.TW,ALPHA NETWORKS INC,,,MSCI EM Extended,Information Technology
NH.NS,,,NH.NS,NARAYANA HRUDAYALAYA LTD,,,MSCI EM Extended,Health Care
0165.HK,,,0165.HK,CHINA EVERBRIGHT LTD,,,MSCI EM Extended,Financials
601456.SS,,,601456.SS,GUOLIAN MINSHENG SECURITIES LTD A,,,MSCI EM Extended,Financials
4966.TWO,,,4966.TWO,PARADE TECHNOLOGIES LTD,,,MSCI EM Extended,Information Technology
175330.KS,,,175330.KS,JB FINANCIAL GROUP LTD,,,MSCI EM Extended,Financials
051900.KS,,,051900.KS,LG H & H LTD,,,MSCI EM Extended,Consumer Staples
2105.TW,,,2105.TW,CHENG SHIN RUBBER INDUSTRY LTD,,,MSCI EM Extended,Consumer Discretionary
226950.KQ,,,226950.KQ,OLIX PHARMACEUTICALS INC,,,MSCI EM Extended,Health Care
APARINDS.NS,,,APARINDS.NS,APAR INDUSTRIES LTD,,,MSCI EM Extended,Industrials
TAVHL.E.IS,,,TAVHL.E.IS,TAV HAVALIMANLARI HOLDING A,,,MSCI EM Extended,Industrials
COGN3.SA,,,COGN3.SA,COGNA EDUCACAO SA,,,MSCI EM Extended,Consumer Discretionary
111770.KS,,,111770.KS,YOUNGONE CORP,,,MSCI EM Extended,Consumer Discretionary
2354.TW,,,2354.TW,FOXCONN TECHNOLOGY LTD,,,MSCI EM Extended,Information Technology
139130.KS,,,139130.KS,DGB FINANCIAL GROUP,,,MSCI EM Extended,Financials
ENA.WA,,,ENA.WA,ENEA SA,,,MSCI EM Extended,Utilities
2889.TW,,,2889.TW,IBF FINANCIAL HOLDINGS LTD SHA,,,MSCI EM Extended,Financials
DRD.JO,,,DRD.JO,DRDGOLD LTD,,,MSCI EM Extended,Materials
1772.HK,,,1772.HK,GANFENG LITHIUM LTD H,,,MSCI EM Extended,Materials
2290.SR,,,2290.SR,YANBU NATIONAL PETROCHEMICALS,,,MSCI EM Extended,Materials
2451.TW,,,2451.TW,TRANSCEND INFORMATION INC,,,MSCI EM Extended,Information Technology
KARURVYSYA.NS,,,KARURVYSYA.NS,KARUR VYSYA BANK LTD,,,MSCI EM Extended,Financials
5289.TWO,,,5289.TWO,INNODISK CORP,,,MSCI EM Extended,Information Technology
2049.TW,,,2049.TW,HIWIN TECHNOLOGIES CORP,,,MSCI EM Extended,Industrials
8996.TW,,,8996.TW,KAORI HEAT TREATMENT LTD,,,MSCI EM Extended,Industrials
TAEE11.SA,,,TAEE11.SA,TRANSMISSORA ALIANCA ENERGIA ELETR,,,MSCI EM Extended,Utilities
1888.HK,,,1888.HK,KINGBOARD LAMINATES HOLDINGS LTD,,,MSCI EM Extended,Information Technology
ENGI11.SA,,,ENGI11.SA,ENERGISA UNITS SA,,,MSCI EM Extended,Utilities
000063.SZ,,,000063.SZ,ZTE CORP A,,,MSCI EM Extended,Information Technology
240810.KQ,,,240810.KQ,WONIK IPS LTD,,,MSCI EM Extended,Information Technology
1212.SR,,,1212.SR,ASTRA INDUSTRIAL GROUP,,,MSCI EM Extended,Industrials
DQ,,,DQ,DAQO NEW ENERGY ADR REPRESENTING,,,MSCI EM Extended,Information Technology
MULT3.SA,,,MULT3.SA,MULTIPLAN EMPREENDIMENTOS IMOBILIA,,,MSCI EM Extended,Real Estate
5434.TW,,,5434.TW,TOPCO SCIENTIFIC LTD,,,MSCI EM Extended,Information Technology
2633.TW,,,2633.TW,TAIWAN HIGH SPEED RAIL CORP,,,MSCI EM Extended,Industrials
ASAI3.SA,,,ASAI3.SA,SENDAS DISTRIBUIDORA SA,,,MSCI EM Extended,Consumer Staples
MOTILALOFS.NS,,,MOTILALOFS.NS,MOTILAL OSWAL FINANCIAL SERVICES L,,,MSCI EM Extended,Financials
PTTGC.R.BK,,,PTTGC.R.BK,PTT GLOBAL CHEMICAL NON-VOTING DR,,,MSCI EM Extended,Materials
BRES.QA,,,BRES.QA,BARWA REAL ESTATE,,,MSCI EM Extended,Real Estate
0013.HK,,,0013.HK,HUTCHMED (CHINA) LTD,,,MSCI EM Extended,Health Care
1795.TW,,,1795.TW,LOTUS PHARMACEUTICAL LTD,,,MSCI EM Extended,Health Care
3105.TWO,,,3105.TWO,WIN SEMICONDUCTORS CORP,,,MSCI EM Extended,Information Technology
2380.HK,,,2380.HK,CHINA POWER INTERNATIONAL DEVELOPM,,,MSCI EM Extended,Utilities
601919.SS,,,601919.SS,COSCO SHIPPING HOLDINGS LTD A,,,MSCI EM Extended,Industrials
002352.SZ,,,002352.SZ,S.F. HOLDING LTD A,,,MSCI EM Extended,Industrials
SAPR11.SA,,,SAPR11.SA,CIA SANEAMENTO DO PARANA UNITS,,,MSCI EM Extended,Utilities
3211.TWO,,,3211.TWO,DYNAPACK INTERNATIONAL TECHNOLOGY,,,MSCI EM Extended,Information Technology
002142.SZ,,,002142.SZ,BANK OF NINGBO LTD A,,,MSCI EM Extended,Financials
601600.SS,,,601600.SS,ALUMINUM CORPORATION OF CHINA LTD,,,MSCI EM Extended,Materials
ARI.JO,,,ARI.JO,AFRICAN RAINBOW MINERAL LTD,,,MSCI EM Extended,Materials
FIBRAMQ12.MX,,,FIBRAMQ12.MX,MACQUARIE MEXICO REAL ESTATE MANAG,,,MSCI EM Extended,Real Estate
011790.KS,,,011790.KS,SKC LTD,,,MSCI EM Extended,Materials
PASEU.E.IS,,,PASEU.E.IS,PASIFIK EURASIA LOJISTIK DIS TICAR,,,MSCI EM Extended,Industrials
MDKA.JK,,,MDKA.JK,MERDEKA COPPER GOLD,,,MSCI EM Extended,Materials
TTB.R.BK,,,TTB.R.BK,TMBTHANACHART BANK NON-VOTING DR P,,,MSCI EM Extended,Financials
HYPE3.SA,,,HYPE3.SA,HYPERMARCAS SA,,,MSCI EM Extended,Health Care
JBCHEPHARM.NS,,,JBCHEPHARM.NS,J.B. CHEMICALS AND PHARMACEUTICALS,,,MSCI EM Extended,Health Care
GGPS3.SA,,,GGPS3.SA,GPS PARTICIPACOES E EMPREENDIMENTO,,,MSCI EM Extended,Industrials
3896.HK,,,3896.HK,KINGSOFT CLOUD HOLDINGS LTD,,,MSCI EM Extended,Information Technology
GENTING.KL,,,GENTING.KL,GENTING,,,MSCI EM Extended,Consumer Discretionary
014680.KS,,,014680.KS,HANSOL CHEMICAL LTD,,,MSCI EM Extended,Materials
001440.KS,,,001440.KS,TAIHAN C&S LTD,,,MSCI EM Extended,Industrials
PCO.WA,,,PCO.WA,PEPCO GROUP NV,,,MSCI EM Extended,Consumer Discretionary
GRUPOARGOS,,,GRUPOARGOS,INVERSIONES ARGOS SA,,,MSCI EM Extended,Materials
VFQS.QA,,,VFQS.QA,VODAFONE QATAR,,,MSCI EM Extended,Communication
8112.TW,,,8112.TW,SUPREME ELECTRONICS LTD,,,MSCI EM Extended,Information Technology
000792.SZ,,,000792.SZ,QINGHAI SALT LAKE INDUSTRY LTD A,,,MSCI EM Extended,Materials
CPLE3.SA,,,CPLE3.SA,CIA PARANAENSE DE ENERGIA COPEL,,,MSCI EM Extended,Utilities
BRIGADE.NS,,,BRIGADE.NS,BRIGADE ENTERPRISES LTD,,,MSCI EM Extended,Real Estate
OPTIMA.AT,,,OPTIMA.AT,OPTIMA BANK S.A. SA,,,MSCI EM Extended,Financials
VKE.JO,,,VKE.JO,VUKILE PROPERTY REIT LTD,,,MSCI EM Extended,Real Estate
601100.SS,,,601100.SS,JIANGSU HENGLI HYDRAULIC LTD A,,,MSCI EM Extended,Industrials
SUNREIT.KL,,,SUNREIT.KL,SUNWAY REITS UNITS TRUST,,,MSCI EM Extended,Real Estate
TRU.JO,,,TRU.JO,TRUWORTHS INTERNATIONAL LTD,,,MSCI EM Extended,Consumer Discretionary
TOP.R.BK,,,TOP.R.BK,THAI OIL NON-VOTING DR PCL,,,MSCI EM Extended,Energy
FFB.JO,,,FFB.JO,FORTRESS REAL EST INV B LTD,,,MSCI EM Extended,Real Estate
2357.HK,,,2357.HK,AVICHINA INDUSTRY & TECHNOLOGY LTD,,,MSCI EM Extended,Industrials
2799.HK,,,2799.HK,CHINA CITIC FIN ASSET MGT LTD H,,,MSCI EM Extended,Financials
2386.HK,,,2386.HK,SINOPEC ENGINEERING GROUP LTD H H,,,MSCI EM Extended,Industrials
000568.SZ,,,000568.SZ,LUZHOU LAO JIAO LTD A,,,MSCI EM Extended,Consumer Staples
RAMCOCEM.NS,,,RAMCOCEM.NS,THE RAMCO CEMENTS,,,MSCI EM Extended,Materials
IJM.KL,,,IJM.KL,IJM CORPORATION,,,MSCI EM Extended,Industrials
4100.SR,,,4100.SR,MAKKAH CONSTRUCTION AND DEVELOPMEN,,,MSCI EM Extended,Real Estate
DTC.JO,,,DTC.JO,DATATEC LTD,,,MSCI EM Extended,Information Technology
3MINDIA.NS,,,3MINDIA.NS,3M INDIA LTD,,,MSCI EM Extended,Industrials
0656.HK,,,0656.HK,FOSUN INTERNATIONAL LTD,,,MSCI EM Extended,Industrials
VNET,,,VNET,VNET GROUP ADR INC,,,MSCI EM Extended,Information Technology
9956.HK,,,9956.HK,ANE CAYMAN INC,,,MSCI EM Extended,Industrials
2689.HK,,,2689.HK,NINE DRAGONS PAPER HOLDINGS LTD,,,MSCI EM Extended,Materials
071970.KS,,,071970.KS,HD-HYUNDAI MARINE ENGINE LTD,,,MSCI EM Extended,Industrials
0666.HK,,,0666.HK,REPT BATTERO ENERGY LTD H,,,MSCI EM Extended,Industrials
COLBUN.SN,,,COLBUN.SN,COLBUN MACHICURA SA,,,MSCI EM Extended,Utilities
RIGD.L,,,RIGD.L,RELIANCE INDUSTRIES GDR REPRESENTI 144A,,,MSCI EM Extended,Energy
1513.TW,,,1513.TW,CHUNG-HSIN ELECTRIC & MACHINERY MF,,,MSCI EM Extended,Industrials
2006.TW,,,2006.TW,TUNG HO STEEL ENTERPRISE CORP,,,MSCI EM Extended,Materials
TLEVISACPO.MX,,,TLEVISACPO.MX,GRUPO TELEVISA,,,MSCI EM Extended,Communication
AMBER.NS,,,AMBER.NS,AMBER ENTERPRISES INDIA LTD,,,MSCI EM Extended,Consumer Discretionary
081660.KS,,,081660.KS,MISTO HOLDINGS CORP,,,MSCI EM Extended,Consumer Discretionary
443060.KS,,,443060.KS,HD HYUNDAI MARINE SOLUTION LTD,,,MSCI EM Extended,Industrials
035900.KQ,,,035900.KQ,JYP ENTERTAINMENT CORPORATION CORP,,,MSCI EM Extended,Communication
MSUMI.NS,,,MSUMI.NS,MOTHERSON SUMI WIRING INDIA LTD,,,MSCI EM Extended,Consumer Discretionary
6176.TW,,,6176.TW,RADIANT OPTO-ELECTRONICS CORP,,,MSCI EM Extended,Information Technology
ABK.KW,,,ABK.KW,AL AHLI BANK,,,MSCI EM Extended,Financials
AJANTPHARM.NS,,,AJANTPHARM.NS,AJANTA PHARMA LTD,,,MSCI EM Extended,Health Care
454910.KS,,,454910.KS,DOOSAN ROBOTICS INC,,,MSCI EM Extended,Industrials
ENRG.JK,,,ENRG.JK,ENERGI MEGA PERSADA,,,MSCI EM Extended,Energy
PFGRUPSURA,,,PFGRUPSURA,GRUPO DE INVERSIONES SURAMERICANA,,,MSCI EM Extended,Financials
GESHIP.NS,,,GESHIP.NS,GREAT EASTERN SHIPPING COMPANY LTD,,,MSCI EM Extended,Energy
ANANDRATHI.NS,,,ANANDRATHI.NS,ANAND RATHI WEALTH LTD,,,MSCI EM Extended,Financials
AGILITY.AE,,,AGILITY.AE,AGILITY GLOB PLC,,,MSCI EM Extended,Industrials
6781.TW,,,6781.TW,ADVANCED ENERGY SOLUTION HOLDING L,,,MSCI EM Extended,Industrials
SIME.KL,,,SIME.KL,SIME DARBY,,,MSCI EM Extended,Industrials
600660.SS,,,600660.SS,FUYAO GLASS INDUSTRY GROUP LTD A,,,MSCI EM Extended,Consumer Discretionary
7202.SR,,,7202.SR,ARABIAN INTERNET AND COMMUNICATION,,,MSCI EM Extended,Information Technology
CYRE3.SA,,,CYRE3.SA,CYRELA BRAZIL REALTY SA,,,MSCI EM Extended,Consumer Discretionary
JGS.PS,,,JGS.PS,JG SUMMIT HOLDINGS INC CLASS B,,,MSCI EM Extended,Industrials
6005.TW,,,6005.TW,CAPITAL SECURITIES CORP,,,MSCI EM Extended,Financials
3618.HK,,,3618.HK,CHONGQING RURAL COMMERCIAL BANK LT,,,MSCI EM Extended,Financials
ASTOR.E.IS,,,ASTOR.E.IS,ASTOR ENERJI A.S.,,,MSCI EM Extended,Industrials
CESC.NS,,,CESC.NS,CESC LTD,,,MSCI EM Extended,Utilities
KPIL.NS,,,KPIL.NS,KALPATARU PROJECTS INTERNATIONAL L,,,MSCI EM Extended,Industrials
RBLBANK.NS,,,RBLBANK.NS,RBL BANK LTD,,,MSCI EM Extended,Financials
1717.TW,,,1717.TW,ETERNAL MATERIALS LTD,,,MSCI EM Extended,Materials
000776.SZ,,,000776.SZ,GF SECURITIES LTD A,,,MSCI EM Extended,Financials
2381.SR,,,2381.SR,ARABIAN DRILLING CO,,,MSCI EM Extended,Energy
PGAS.JK,,,PGAS.JK,PERUSAHAAN GAS NEGARA,,,MSCI EM Extended,Utilities
2256.HK,,,2256.HK,ABBISKO CAYMAN LTD,,,MSCI EM Extended,Health Care
2310.SR,,,2310.SR,SAHARA INTERNATIONAL PETROCHEMICAL,,,MSCI EM Extended,Materials
2382.SR,,,2382.SR,ADES HOLDING CO,,,MSCI EM Extended,Energy
IGRD.QA,,,IGRD.QA,ESTITHMAR HOLDING,,,MSCI EM Extended,Industrials
ABMB.KL,,,ABMB.KL,ALLIANCE BANK MALAYSIA BHD,,,MSCI EM Extended,Financials
NBCC.NS,,,NBCC.NS,NBCC INDIA LTD,,,MSCI EM Extended,Industrials
000725.SZ,,,000725.SZ,BOE TECHNOLOGY GROUP LTD A,,,MSCI EM Extended,Information Technology
1908.HK,,,1908.HK,C D INTERNATIONAL INVESTMENT GROUP,,,MSCI EM Extended,Real Estate
INARI.KL,,,INARI.KL,INARI AMERTRON,,,MSCI EM Extended,Information Technology
NAM.INDIA.NS,,,NAM.INDIA.NS,NIPPON LIFE INDIA ASSET MANAGMNT L,,,MSCI EM Extended,Financials
QAMC.QA,,,QAMC.QA,QATAR ALUMINIUM MANUFACTURING,,,MSCI EM Extended,Materials
204320.KS,,,204320.KS,HL MANDO CORP,,,MSCI EM Extended,Consumer Discretionary
011780.KS,,,011780.KS,KUMHO PETRO CHEMICAL LTD,,,MSCI EM Extended,Materials
6944.TW,,,6944.TW,MEGA UNION TECHNOLOGY INC,,,MSCI EM Extended,Industrials
HMPRO.R.BK,,,HMPRO.R.BK,HOME PRODUCT CENTER NON-VOTING DR,,,MSCI EM Extended,Consumer Discretionary
2015.TW,,,2015.TW,FENG HSIN IRON & STEEL LTD,,,MSCI EM Extended,Materials
MTH.JO,,,MTH.JO,MOTUS HOLD LTD SHS,,,MSCI EM Extended,Consumer Discretionary
4772.TWO,,,4772.TWO,TAIWAN SPECIALITY CHEMICALS CORP,,,MSCI EM Extended,Materials
0576.HK,,,0576.HK,ZHEJIANG EXPRESSWAY LTD H,,,MSCI EM Extended,Industrials
347850.KQ,,,347850.KQ,D&D PHARMATECH INC,,,MSCI EM Extended,Health Care
012510.KS,,,012510.KS,DOUZONBIZON LTD,,,MSCI EM Extended,Information Technology
1114.HK,,,1114.HK,BRILLIANCE CHINA AUTOMOTIVE HOLDIN,,,MSCI EM Extended,Consumer Discretionary
MEDANTA.NS,,,MEDANTA.NS,GLOBAL HEALTH LTD,,,MSCI EM Extended,Health Care
000425.SZ,,,000425.SZ,XCMG CONSTRUCTION MACHINERY LTD A,,,MSCI EM Extended,Industrials
AWL.NS,,,AWL.NS,AWL AGRI BUSINESS LTD,,,MSCI EM Extended,Consumer Staples
IGL.NS,,,IGL.NS,INDRAPRASTHA GAS LTD,,,MSCI EM Extended,Utilities
PETDAG.KL,,,PETDAG.KL,PETRONAS DAGANGAN,,,MSCI EM Extended,Consumer Discretionary
0371.HK,,,0371.HK,BEIJING ENTERPRISES WATER GROUP LT,,,MSCI EM Extended,Utilities
3131.TWO,,,3131.TWO,GRAND PLASTIC TECHNOLOGY CORP,,,MSCI EM Extended,Information Technology
ATAT,,,ATAT,ATOUR LIFESTYLE HOLDINGS AMERICAN,,,MSCI EM Extended,Consumer Discretionary
0552.HK,,,0552.HK,CHINA COMMUNICATIONS SERVICES CORP,,,MSCI EM Extended,Industrials
BANPU.R.BK,,,BANPU.R.BK,BANPU NON-VOTING DR PCL,,,MSCI EM Extended,Energy
002837.SZ,,,002837.SZ,SHENZHEN ENVICOOL TECHNOLOGY LTD A,,,MSCI EM Extended,Industrials
MRDIY.KL,,,MRDIY.KL,MR D.I.Y. GROUP (M),,,MSCI EM Extended,Consumer Discretionary
ITCHOTELS.NS,,,ITCHOTELS.NS,ITC HOTELS LTD,,,MSCI EM Extended,Consumer Discretionary
004170.KS,,,004170.KS,SHINSEGAE INC,,,MSCI EM Extended,Consumer Discretionary
002625.SZ,,,002625.SZ,KUANG-CHI TECHNOLOGIES LTD A,,,MSCI EM Extended,Industrials
5269.TW,,,5269.TW,ASMEDIA TECHNOLOGY INC,,,MSCI EM Extended,Information Technology
BEM.R.BK,,,BEM.R.BK,BANGKOK EXPRESSWAY AND METRO PCL N,,,MSCI EM Extended,Industrials
MGROS.E.IS,,,MGROS.E.IS,MIGROS TICARET A,,,MSCI EM Extended,Consumer Staples
SISE.E.IS,,,SISE.E.IS,TURKIYE SISE VE CAM FABRIKALARI A,,,MSCI EM Extended,Industrials
TIMKEN.NS,,,TIMKEN.NS,TIMKEN INDIA LTD,,,MSCI EM Extended,Industrials
000408.SZ,,,000408.SZ,ZANGGE MINING LTD A,,,MSCI EM Extended,Materials
AGUAS.A.SN,,,AGUAS.A.SN,AGUAS ANDINAS SA,,,MSCI EM Extended,Utilities
0631.HK,,,0631.HK,SANY HEAVY EQUIPMENT INTERNATIONAL,,,MSCI EM Extended,Industrials
002230.SZ,,,002230.SZ,IFLYTEK LTD A,,,MSCI EM Extended,Information Technology
ALTIJARIA.KW,,,ALTIJARIA.KW,COMMERCIAL REAL ESTATE,,,MSCI EM Extended,Real Estate
3005.TW,,,3005.TW,GETAC HOLDINGS CORP,,,MSCI EM Extended,Information Technology
9969.HK,,,9969.HK,INNOCARE PHARMA LTD,,,MSCI EM Extended,Health Care
AFCONS.NS,,,AFCONS.NS,AFCONS INFRASTRUCTURE LTD,,,MSCI EM Extended,Industrials
IKS.NS,,,IKS.NS,INVENTURUS KNOWLEDGE SOLUTIONS LTD,,,MSCI EM Extended,Health Care
KRE.KW,,,KRE.KW,KUWAIT REAL EST,,,MSCI EM Extended,Real Estate
1952.HK,,,1952.HK,EVEREST MEDICINES LTD,,,MSCI EM Extended,Health Care
